Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
43162,23,Commission on the Arts and Humanities Budget Subtitle Technical Temporary Amendment Act of 2019,Chairman Mendelson,B23-0428,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43162/B23-0428-Introduction.pdf
43161,23,Commission on the Arts and Humanities Budget Subtitle Technical Emergency Amendment Act of 2019,Chairman Mendelson,B23-0427,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43161/B23-0427-Introduction.pdf
43160,23,Commission on the Arts and Humanities Budget Subtitle Technical Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0455,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43160/PR23-0455-Introduction.pdf
43159,23,Student Medical Marijuana Patient Fairness Temporary Amendment Act of 2019,Councilmember Grosso,B23-0426,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43159/B23-0426-Introduction.pdf
43158,23,Student Medical Marijuana Patient Fairness Emergency Amendment Act of 2019,Councilmember Grosso,B23-0425,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43158/B23-0425-Introduction.pdf
43157,23,Student Medical Marijuana Patient Fairness Emergency Declaration Resolution of 2019,Councilmember Grosso,PR23-0454,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43157/PR23-0454-Introduction.pdf
43156,23,Medical Marijuana Program Patient Employment Protection Congressional Review Emergency Amendment Act of 2019,Councilmember Grosso,B23-0424,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43156/B23-0424-Introduction.pdf
43155,23,Medical Marijuana Program Patient Employment Protection Congressional Review Emergency Declaration Resolution of 2019,Councilmember Grosso,PR23-0453,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Resolution,Congressional Review Emer. Decl. Resolution,http://lims.dccouncil.us/Download/43155/PR23-0453-Introduction.pdf
43154,23,School Sunscreen Safety Temporary Amendment Act of 2019,Councilmembers Cheh and Gray,B23-0423,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43154/B23-0423-Introduction.pdf
43153,23,School Sunscreen Safety Emergency Amendment Act of 2019,Councilmembers Cheh and Gray,B23-0422,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43153/B23-0422-Introduction.pdf
43152,23,School Sunscreen Safety Emergency Declaration Resolution of 2019,Councilmembers Cheh and Gray,PR23-0452,,,2019-09-17,2019-09-17,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43152/PR23-0452-Introduction.pdf
43151,23,Al and Mary Arrighi Way Designation Temporary Act of 2019,Councilmember Allen and Chairman Mendelson,B23-0421,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43151/B23-0421-Introduction.pdf
43150,23,Al and Mary Arrighi Way Designation Emergency Act of 2019,Councilmember Allen and Chairman Mendelson,B23-0420,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43150/B23-0420-Introduction.pdf
43149,23,Al and Mary Arrighi Way Designation Emergency Declaration Resolution of 2019,Councilmember Allen and Chairman Mendelson,PR23-0451,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43149/PR23-0451-Introduction.pdf
43148,23,Education Research Practice Partnership Technical Temporary Amendment Act of 2019,Chairman Mendelson and Councilmember Grosso,B23-0419,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43148/B23-0419-Introduction.pdf
43147,23,Education Research Practice Partnership Technical Emergency Amendment Act of 2019,Chairman Mendelson and Councilmember Grosso,B23-0418,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43147/B23-0418-Introduction.pdf
43146,23,Al and Mary Arrighi Way Designation Emergency Declaration Resolution of 2019,Councilmember Allen and Chairman Mendelson,PR23-0450,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43146/PR23-0450-Introduction.pdf
43145,23,"Proposed contract to exercise Option Year Three (3) with Security Assurance Management, Inc.",Chairman Mendelson,CA23-0268,,,2019-09-16,2019-09-17,Retained by the Council,,Approved,2019-09-27,New,Contract,Contract,http://lims.dccouncil.us/Download/43145/CA23-0268-Introduction.pdf
43144,23,"Proposed contract to exercise Option Year Two (2) with Security Assurance Management, Inc. ",Chairman Mendelson,CA23-0267,,,2019-09-16,2019-09-17,Retained by the Council,,Approved,2019-09-27,New,Contract,Contract,http://lims.dccouncil.us/Download/43144/CA23-0267-Introduction.pdf
43143,23,"Correspondence from the Mayor - Non-Resident Student Review & Findings, School Year 2018-19",Chairman Phil Mendelson,RC23-0102,,,2019-09-17,2019-09-17,,,,,New,Report,Other,http://lims.dccouncil.us/Download/43143/RC23-0102-Introduction.pdf
43142,23,Managing Outdoor Work for Seniors Amendment Act of 2019,Councilmember McDuffie,B23-0417,,,2019-09-16,2019-09-17,Committee on Housing and Neighborhood Revitalization,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43142/B23-0417-Introduction.pdf
43141,23,Subpoena Enforcement Resolution of 2019,Chairman Mendelson,PR23-0449,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43141/PR23-0449-Introduction.pdf
43140,23,Truxton Circle Parcel Term Sheet Amendment Approval Resolution of 2019,Chairman Mendelson,PR23-0448,,,2019-09-16,2019-09-17,Committee on Business and Economic Development,,Approved,2019-12-16,New,Resolution,Proposed Resolution,
43139,23,Board of Library Trustees Antonio Williams Confirmation Resolution of 2019,Chairman Mendelson,PR23-0447,,,2019-09-16,2019-09-17,Committee on Education,,Disapproved,2019-12-16,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43139/PR23-0447-Introduction.pdf
43138,23,Better Access for Babies to Integrated Equitable Services Act of 2019,Chairman Mendelson,B23-0416,,,2019-09-16,2019-09-17,Committee on Health,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43138/B23-0416-Introduction.pdf
43137,23,Vision Zero Distracted Driving Amendment Act of 2019,Chairman Mendelson,B23-0415,,,2019-09-16,2019-09-17,Committee on Transportation and the Environment,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43137/B23-0415-Introduction.pdf
43136,23,Ignition Interlock Program Temporary Amendment Act of 2019,Chairman Mendelson,B23-0414,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43136/B23-0414-Introduction.pdf
43135,23,Ignition Interlock Program Emergency Amendment Act of 2019,Chairman Mendelson,B23-0413,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43135/B23-0413-Introduction.pdf
43134,23,Ignition Interlock Program Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0446,,,2019-09-16,2019-09-17,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43134/PR23-0446-Introduction.pdf
43133,23,Ignition Interlock Program Amendment Act of 2019,Chairman Mendelson,B23-0412,,,2019-09-16,2019-09-17,Committee on Transportation and the Environment,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43133/B23-0412-Introduction.pdf
43132,23,Investigating Maternal Mortalities Amendment Act of 2019,Chairman Mendelson,B23-0411,,,2019-09-16,2019-09-17,Committee on Judiciary and Public Safety,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43132/B23-0411-Introduction.pdf
43131,23,Department of Forensic Sciences Services and Fees Clarification Amendment Act of 2019,Chairman Mendelson,B23-0410,,,2019-09-16,2019-09-17,Committee on Judiciary and Public Safety,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43131/B23-0410-Introduction.pdf
43130,23,Green Finance Authority Board Lori Chatman Confirmation Resolution of 2019,Chairman Mendelson,PR23-0445,,,2019-09-16,2019-09-17,Committee on Transportation and the Environment,,Disapproved,2019-12-16,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43130/PR23-0445-Introduction.pdf
43129,23,"Modification of the Highway Plan to Remove a Portion of 39th Street, N.W., S.O. 18-41885, Resolution of 2019",Chairman Mendelson,PR23-0444,,,2019-09-16,2019-09-17,Committee of the Whole,,,,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43129/PR23-0444-Introduction.pdf
43128,23,Sexual Orientation and Gender Identity Panic Defense Prohibition Act of 2019,Chairman Mendelson and Councilmember Allen,B23-0409,,,2019-09-16,2019-09-17,Committee on Judiciary and Public Safety,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43128/B23-0409-Introduction.pdf
43124,23,Proposed contract with Mindcubed LLC ,Chairman Mendelson,CA23-0266,,,2019-09-13,2019-09-16,Retained by the Council,,Approved,2019-09-26,New,Contract,Contract,http://lims.dccouncil.us/Download/43124/CA23-0266-Introduction.pdf
43123,23,Proposed contract with Industrial Bank ,Chairman Mendelson,CA23-0265,,,2019-09-13,2019-09-16,Retained by the Council,,Approved,2019-09-26,New,Contract,Contract,http://lims.dccouncil.us/Download/43123/CA23-0265-Introduction.pdf
43122,23,"Proposed contract for Option Period Three (3) with MBI Health Services, LLC ",Chairman Mendelson,CA23-0264,,,2019-09-13,2019-09-16,Retained by the Council,,Approved,2019-09-26,New,Contract,Contract,http://lims.dccouncil.us/Download/43122/CA23-0264-Introduction.pdf
43121,23,Correspondence from the Mayor - March 2019 Revenue Report for the Public Vehicles For-Hire Customer Service Fund,Chairman Phil Mendelson,RC23-0101,,,2019-09-12,2019-09-13,,,,,New,Report,Other,http://lims.dccouncil.us/Download/43121/RC23-0101-Introduction.pdf
43120,23,Proposed contract to exercise Option Year Three (3) with Telecommunications Development Corporation ,Chairman Mendelson,CA23-0263,,,2019-09-13,2019-09-13,Retained by the Council,,Approved,2019-09-26,New,Contract,Contract,http://lims.dccouncil.us/Download/43120/CA23-0263-Introduction.pdf
43119,23,Proposed contract to exercise Option Year three (3) with Motivate International Inc. ,Chairman Mendelson,CA23-0262,,,2019-09-13,2019-09-13,Retained by the Council,,Approved,2019-09-26,New,Contract,Contract,http://lims.dccouncil.us/Download/43119/CA23-0262-Introduction.pdf
43118,23,"Proposed contract with Tax Credit Asset Management, LLC ",Chairman Mendelson,CA23-0261,,,2019-09-13,2019-09-13,Retained by the Council,,Approved,2019-09-26,New,Contract,Contract,
43117,23,Correspondence from the Mayor - the Department of Motor Vehicles Annual Parking and Traffic Enforcement Report,Chairman Phil Mendelson,RC23-0100,,,2019-09-11,2019-09-12,,,,,New,Report,Other,http://lims.dccouncil.us/Download/43117/RC23-0100-Introduction.pdf
43115,23,Correspondence from the Mayor - the Calendar Year 2018 Suspension and Revocation Annual Report to the Council of the District of Columbia ,Chairman Phil Mendelson,RC23-0099,,,2019-09-11,2019-09-12,,,,,New,Report,Other,http://lims.dccouncil.us/Download/43115/RC23-0099-Introduction.pdf
43114,23,Correspondence from the Mayor - Workforce Development System Expenditure Guide for Fiscal Year 2018,Chairman Phil Mendelson,RC23-0098,,,2019-09-11,2019-09-12,,,,,New,Report,Other,http://lims.dccouncil.us/Download/43114/RC23-0098-Introduction.pdf
43113,23,Proposed contract with Advanced Network Consulting Inc. ,Chairman Mendelson,CA23-0260,,,2019-09-10,2019-09-11,Retained by the Council,,Approved,2019-09-21,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/43113/CA23-0260-Introduction.pdf
43112,23,Proposed contract to exercise option year three (3) with Liberty Healthcare Corporation ,Chairman Mendelson,CA23-0259,,,2019-09-10,2019-09-11,Retained by the Council,,Approved,2019-09-21,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/43112/CA23-0259-Introduction.pdf
43111,23,Proposed contract with Maru Solutions Inc. ,Chairman Mendelson,CA23-0258,,,2019-09-10,2019-09-11,Retained by the Council,,Approved,2019-09-21,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/43111/CA23-0258-Introduction.pdf
43110,23,"Proposed contract with MindFinders, Inc. ",Chairman Mendelson,CA23-0257,,,2019-09-10,2019-09-11,Retained by the Council,,Approved,2019-09-21,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/43110/CA23-0257-Introduction.pdf
43109,23,"Proposed contract with Cambria Solutions, Inc. ",Chairman Mendelson,CA23-0256,,,2019-09-10,2019-09-11,Retained by the Council,,Approved,2019-09-21,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/43109/CA23-0256-Introduction.pdf
43105,23,Correspondence from the Superior Court of the District of Columbia - 2018 Annual Report Crime Victims Compensation Program,Chairman Phil Mendelson,RC23-0097,,,2019-09-09,2019-09-10,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/43105/RC23-0097-Introduction.pdf
43104,23,"Correspondence from the Mayor -  Report on MPD's Use of Body-Worn Cameras (July 1 - December 31, 2018)",Chairman Phil Mendelson,RC23-0096,,,2019-09-10,2019-09-10,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/43104/RC23-0096-Introduction.pdf
