Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
44484,23,Rioting Modernization Amendment Act of 2020,"Councilmembers Allen, Grosso, Todd, Cheh, Gray, and Nadeau",B23-0723,,,2020-03-19,2020-03-20,Committee on Judiciary and Public Safety,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/44484/B23-0723-Introduction.pdf
44483,23,"Contract No. CFOPD-20-C-014, Electronic Benefit Transfer (EBT) Services Approval Resolution of 2020",Chairman Mendelson,PR23-0774,,,2020-03-19,2020-03-20,Retained by the Council,,,,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/44483/PR23-0774-Introduction.pdf
44482,23,Proposed loan agreement between the Department of Housing and Community Development (DHCD) and Scattered Sites III LLC ,Chairman Mendelson,CA23-0472,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44482/CA23-0472-Introduction.pdf
44481,23,"Proposed contract with Sky, LLC dba U.S. Office Solutions ",Chairman Mendelson,CA23-0471,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44481/CA23-0471-Introduction.pdf
44480,23,Proposed all-risk property insurance binder with Zurich North America Insurance Company ,Chairman Mendelson,CA23-0470,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44480/CA23-0470-Introduction.pdf
44479,23,"Proposed contract to exercise option year one (1) with Capital Consulting, LLC dba Tharseo IT ",Chairman Mendelson,CA23-0469,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44479/CA23-0469-Introduction.pdf
44478,23,"Proposed contract with Avid Systems, LLC",Chairman Mendelson,CA23-0468,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44478/CA23-0468-Introduction.pdf
44477,23,"Proposed contract modification to exercise option year three (3) with KPMG, LLP ",Chairman Mendelson,CA23-0467,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44477/CA23-0467-Introduction.pdf
44476,23,"Proposed contract modification to exercise option year one (1) with DigiDoc, Inc. ",Chairman Mendelson,CA23-0466,,,2020-03-19,2020-03-20,Retained by the Council,,Approved,2020-03-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44476/CA23-0466-Introduction.pdf
44475,23,Correspondence from the Mayor - Workforce Innovation and Opportunity Act (WIOA) Unified State Plan July 2020 - June 2024,Chairman Mendelson at the request of the Mayor,RC23-0169,,,2020-03-18,2020-03-20,,,,,New,Report,Other,http://lims.dccouncil.us/Download/44475/RC23-0169-Introduction.pdf
44474,23,Department of Human Services Personnel Authority Amendment Act of 2020,Councilmember Nadeau,B23-0722,,,2020-03-17,2020-03-17,Committee on Labor and Workforce Development,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/44474/B23-0722-Introduction.pdf
44473,23,Adams Morgan Business Improvement District Amendment Temporary Amendment Act of 2020,Councilmember Nadeau,B23-0721,,,2020-03-17,2020-03-17,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/44473/B23-0721-Introduction.pdf
44472,23,Adams Morgan Business Improvement District Amendment Emergency Amendment Act of 2020,Councilmember Nadeau,B23-0720,,,2020-03-17,2020-03-20,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/44472/B23-0720-Introduction.pdf
44471,23,Adams Morgan Business Improvement District Amendment Emergency Declaration Resolution of 2020,Councilmember Nadeau,PR23-0773,,R23-0383,2020-03-17,2020-03-19,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/44471/PR23-0773-Introduction.pdf
44470,23,COVID-19 Response Temporary Amendment Act of 2020,"Chairman Mendelson and Councilmembers Grosso, R. White, Cheh, Allen, T. White, McDuffie, Bonds, Silverman, Nadeau, Todd, and Gray",B23-0719,,,2020-03-17,2020-03-18,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/44470/B23-0719-Introduction.pdf
44469,23,COVID-19 Response Emergency Amendment Act of 2020,"Chairman Mendelson and Councilmembers Grosso, R. White, Cheh, Allen, T. White, McDuffie, Bonds, Silverman, Nadeau, Todd, and Gray",B23-0718,,A23-0247,2020-03-17,2020-03-18,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/44469/B23-0718-Introduction.pdf
44468,23,COVID-19 Response Emergency Declaration Resolution of 2020,"Chairman Mendelson and Councilmembers Grosso, R. White, Cheh, Allen, T. White, McDuffie, Bonds, Silverman, Nadeau, Todd, and Gray",PR23-0772,,R23-0382,2020-03-17,2020-03-18,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/44468/PR23-0772-Introduction.pdf
44467,23,"Proposed contract with Fidelity Information Services, LLC ",Chairman Mendelson,CA23-0465,,,2020-03-17,2020-03-20,Retained by the Council,,Disapproved,2020-04-30,New,Contract,Contract,http://lims.dccouncil.us/Download/44467/CA23-0465-Introduction.pdf
44466,23,Proposed contract to exercise Option Period One (1) with ICMA Retirement Corporation ,Chairman Mendelson,CA23-0464,,,2020-03-16,2020-03-17,Retained by the Council,,Approved,2020-03-27,New,Contract,Contract,http://lims.dccouncil.us/Download/44466/CA23-0464-Introduction.pdf
44465,23,Expanding Equitable Access to Great Schools Act of 2020,Chairman Mendelson and Councilmember Grosso,B23-0717,,,2020-03-16,2020-03-20,Committee on Education and Committee of the Whole,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/44465/B23-0717-Introduction.pdf
44464,23,Proposed contract to exercise Option Year Three (3) with Lutheran Social Services of National Capital Area,Chairman Mendelson,CA23-0463,,,2020-03-16,2020-03-16,Retained by the Council,,Approved,2020-03-27,New,Contract,Contract,http://lims.dccouncil.us/Download/44464/CA23-0463-Introduction.pdf
44463,23,"Proposed contract to exercise Option Year Four (4) with Verizon Federal, Inc. ",Chairman Mendelson,CA23-0462,,,2020-03-16,2020-03-16,Retained by the Council,,Approved,2020-03-27,New,Contract,Contract,http://lims.dccouncil.us/Download/44463/CA23-0462-Introduction.pdf
44462,23,"FY 2020 Grant Budget Modifications of March 10, 2020",Chairman Mendelson,GBM23-0071,,,2020-03-16,2020-03-16,Retained by the Council,,Approved,2020-03-31,New,Grant Budget Modification,Grant Budget Modification,http://lims.dccouncil.us/Download/44462/GBM23-0071-Introduction.pdf
44461,23,"FY 2020 Grant Budget Modifications of March 4, 2020",Chairman Mendelson,GBM23-0070,,,2020-03-16,2020-03-16,Retained by the Council,,Approved,2020-03-30,New,Grant Budget Modification,Grant Budget Modification,http://lims.dccouncil.us/Download/44461/GBM23-0070-Introduction.pdf
44460,23,"FY 2020 Grant Budget Modifications of February 27, 2020",Chairman Mendelson,GBM23-0069,,,2020-03-13,2020-03-16,Retained by the Council,,Approved,2020-03-30,Under Council Review,Grant Budget Modification,Grant Budget Modification,http://lims.dccouncil.us/Download/44460/GBM23-0069-Introduction.pdf
44459,23,"FY 2020 Grant Budget Modifications of February 14, 2020",Chairman Mendelson,GBM23-0068,,,2020-03-13,2020-03-16,Retained by the Council,,Approved,2020-03-30,Under Council Review,Grant Budget Modification,Grant Budget Modification,http://lims.dccouncil.us/Download/44459/GBM23-0068-Introduction.pdf
44458,23,Local Rent Supplement Program Contract No. 2019-LRSP-02A Approval Resolution of 2020,Chairman Mendelson,PR23-0771,,,2020-03-12,2020-03-16,Retained by the Council,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/44458/PR23-0771-Introduction.pdf
