Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
43218,23,"Proposed contract to exercise Option Period Three (3) with Metropolitan Educational Solutions, LLC ",Chairman Mendelson,CA23-0304,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,
43217,23,"Proposed contract with Computer Aid, Inc. ",Chairman Mendelson,CA23-0303,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43217/CA23-0303-Introduction.pdf
43216,23,"Proposed contract with Limbic Systems, Inc. ",Chairman Mendelson,CA23-0302,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43216/CA23-0302-Introduction.pdf
43215,23,"Proposed Human Care Agreement to exercise Option Period One (1) with Fedcap Rehabilitation Services, Inc. ",Chairman Mendelson,CA23-0301,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43215/CA23-0301-Introduction.pdf
43214,23,"Proposed Human Care Agreement to exercise Option Period One (1) with Fedcap Rehabilitation Services, Inc. ",Chairman Mendelson,CA23-0300,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,
43213,23,"Proposed Human Care Agreement to exercise Option Period One (1) with America Works of Washington, D.C. ",Chairman Mendelson,CA23-0299,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,
43212,23,"Proposed contract to exercise Option Period One (1) with AmeriHealth Caritas District of Columbia, Inc.",Chairman Mendelson,CA23-0298,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,
43211,23,"Proposed contract to exercise Option Year One (1) with Amerigroup District of Columbia, Inc. ",Chairman Mendelson,CA23-0297,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43211/CA23-0297-Introduction.pdf
43210,23,"Proposed Human Care Agreement with DB Grant Associates, Inc. ",Chairman Mendelson,CA23-0296,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43210/CA23-0296-Introduction.pdf
43209,23,"Proposed Human Care Agreement to exercise Option Period One (1) with Maximus Human Services, Inc.",Chairman Mendelson,CA23-0295,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43209/CA23-0295-Introduction.pdf
43208,23,"Proposed Human Care Agreement to exercise Option Period One (1) with The Excalibur Legal Staffing, LLC",Chairman Mendelson,CA23-0294,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43208/CA23-0294-Introduction.pdf
43207,23,Proposed Human Care Agreement to exercise Option Period One (1) with KRA Corporation ,Chairman Mendelson,CA23-0293,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43207/CA23-0293-Introduction.pdf
43206,23,"Proposed Human Care Agreement to exercise Option Period One (1) with Career Team, LLC ",Chairman Mendelson,CA23-0292,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43206/CA23-0292-Introduction.pdf
43205,23,"Proposed Human Care Agreement to exercise Option Period One (1) with JHP, Inc. ",Chairman Mendelson,CA23-0291,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43205/CA23-0291-Introduction.pdf
43204,23,"Proposed Human Care Agreement to exercise Option Period One (1) with DB Grant Associates, Inc. ",Chairman Mendelson,CA23-0290,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43204/CA23-0290-Introduction.pdf
43203,23,"Proposed contract to exercise Option Period One (1) with Health Services for Children with Special Needs, Inc.",Chairman Mendelson,CA23-0289,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43203/CA23-0289-Introduction.pdf
43202,23,Proposed Human Care Agreement to exercise Option Period One (1) with Washington Literacy Center ,Chairman Mendelson,CA23-0288,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43202/CA23-0288-Introduction.pdf
43201,23,"Proposed contract to exercise Option Period One (1) with Trusted Health Plan (District of Columbia), Inc.",Chairman Mendelson,CA23-0287,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43201/CA23-0287-Introduction.pdf
43200,23,"Proposed contract with Laake Enterprises, Inc. ",Chairman Mendelson,CA23-0286,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43200/CA23-0286-Introduction.pdf
43199,23,Proposed contract to exercise Option Year One (1) with AT&T Mobility National Accounts LLC ,Chairman Mendelson,CA23-0285,,,2019-09-19,2019-09-20,Retained by the Council,,Approved,2019-09-30,New,Contract,Contract,http://lims.dccouncil.us/Download/43199/CA23-0285-Introduction.pdf
43198,23,Proposed contract to Exercise Option Year Three (3) with Wheeler Creek Estates Community Development Corporation,Chairman Mendelson,CA23-0284,,,2019-09-18,2019-09-19,Retained by the Council,,Approved,2019-09-29,New,Contract,Contract,http://lims.dccouncil.us/Download/43198/CA23-0284-Introduction.pdf
43197,23,"Proposed contract to Exercise Option Year Two (2) with Maximus Health Services, LLC ",Chairman Mendelson,CA23-0283,,,2019-09-18,2019-09-19,Retained by the Council,,Approved,2019-09-29,New,Contract,Contract,http://lims.dccouncil.us/Download/43197/CA23-0283-Introduction.pdf
43196,23,"Proposed contract to exercise Option Period Four (4) with Trillian Technologies, LLC ",Chairman Mendelson,CA23-0282,,,2019-09-18,2019-09-19,Retained by the Council,,Approved,2019-09-29,New,Contract,Contract,http://lims.dccouncil.us/Download/43196/CA23-0282-Introduction.pdf
43195,23,Notification of a Proposed Revenue Bond Issuance by the District of Columbia Housing Finance Agency,Chairman Mendelson,HFA23-0009,,,2019-09-17,2019-09-19,Retained by the Council,,Approved,2019-11-22,New,Housing Finance Agency,Housing Finance Agency,http://lims.dccouncil.us/Download/43195/HFA23-0009-Introduction.pdf
43194,23,Notification of a Proposed Revenue Bond Issuance by the District of Columbia Housing Finance Agency,Chairman Mendelson,HFA23-0008,,,2019-09-17,2019-09-19,Retained by the Council,,Approved,2019-11-22,New,Housing Finance Agency,Housing Finance Agency,http://lims.dccouncil.us/Download/43194/HFA23-0008-Introduction.pdf
43193,23,Follow Up of DCPS Emergency Response Planning and Readiness,Chairman Phil Mendelson,IG23-0029,,,2019-09-18,2019-09-19,,,,,New,Report,Inspector General,http://lims.dccouncil.us/Download/43193/IG23-0029-Introduction.pdf
43192,23,"Proposed contract to exercise Option Period Three (3) with Community Connections, Inc. ",Chairman Mendelson,CA23-0281,,,2019-09-17,2019-09-18,Retained by the Council,,Approved,2019-09-28,New,Contract,Contract,http://lims.dccouncil.us/Download/43192/CA23-0281-Introduction.pdf
43191,23,Proposed contract with Public Performance Management LLC ,Chairman Mendelson,CA23-0280,,,2019-09-17,2019-09-18,Retained by the Council,,Approved,2019-09-28,New,Contract,Contract,
43190,23,"Proposed Human Care Agreement to exercise Option Year Two (2) between the Department of Behavioral Health (DBH) and Anchor Mental Health Association, Inc. ",Chairman Mendelson,CA23-0279,,,2019-09-17,2019-09-18,Retained by the Council,,Approved,2019-09-28,New,Contract,Contract,http://lims.dccouncil.us/Download/43190/CA23-0279-Introduction.pdf
43189,23,"Proposed contract to exercise Option Period One (1) with Conduent State Healthcare, LLC ",Chairman Mendelson,CA23-0278,,,2019-09-17,2019-09-18,Retained by the Council,,Approved,2019-09-28,New,Contract,Contract,http://lims.dccouncil.us/Download/43189/CA23-0278-Introduction.pdf
